2013,圣龙奇兵大冒险,570
2013,大叔，我爱你,476
2013,止杀令,449
2013,夺命追踪,816
2013,铁娘子：坚固柔情,560
2013,人间蒸发,431
2013,爱情银行,535
2013,咒丝,743
2013,楼,339
2013,一路狂奔,338
2013,午夜微博,535
2013,北漂鱼,332
2013,百家乐翻天,221
2013,杨光的快乐生活,207
2013,变身超人,237
2013,初恋未满,225
2013,星爸客,82
2013,喜剧王,59
2013,西柏坡2：王二小,170
2012,人再囧途之泰囧,126473
2012,泰坦尼克号3D,97712
2012,十二生肖,87991
2012,画皮2,72649
2012,碟中谍4,64883
2012,复仇者联盟,57595
2012,少年派的奇幻漂流,57095
2012,黑衣人3,52092
2012,冰川时代4：大陆漂移,45830
2012,地心历险记2：神秘岛,37144
2012,一九四二,37050
2012,蝙蝠侠前传3：黑暗骑士崛起,35115
2012,敢死队2,33590
2012,超凡蜘蛛侠,32044
2012,超级战舰,31824
2012,异星战场,26250
2012,寒战,25218
2012,听风者,24272
2012,普罗米修斯,22437
2012,谍影重重4,21947
2012,马达加斯加3,21490
2012,四大名捕,19760
2012,大侦探福尔摩斯2,18503
2012,饥饿游戏,18170
2012,搜索,17675
2012,大魔术师,17186
2012,诸神之怒,16588
2012,消失的子弹,16075
2012,喜羊羊与灰太狼之开心闯龙年,16331
2012,大海啸之鲨口逃生,15885
2012,黄金大劫案,15652
2012,太极1：从零开始,14700
2012,大上海,14928
2012,2012 3D,13647
2012,爱,13400
2012,环形使者,12928
2012,逆战,13006
2012,太极2英雄崛起,12180
2012,战马,11847
2012,飓风营救2,11642
2012,全面回忆,11670
2012,二次曝光,10785
2012,铜雀台,10295
2012,痞子英雄之全面开战,9150
2012,机械师,9250
2012,八星抱喜,7970
2012,我愿意,8298
2012,河东狮吼2,7072
2012,王的盛宴,7695
2012,我爱灰太狼,7300
